model_name,predictions,pqs_modified,total_modified_files,parsed_files_reported_by_batfish,verification_state,verification_error,count_passed,count_partially_parsed,count_failed,count_unknown
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
enable secret MyS3cr3t
no exec idle-time
interface Ethernet0/0
 ip address 10.0.14.2 255.255.255.0
!
interface Ethernet0/1
 ip address 10.0.24.2 255.255.255.0
!
interface Ethernet0/2
 ip address 10.0.34.2 255.255.255.0
!
interface Fa0/0
 switchport mode access
 switchport access vlan 10
!
interface Fa0/1
 switchport mode access
 switchport access vlan 30
!
interface Fa0/2
 switchport mode trunk
 switchport trunk allowed vlan 10,20
!
interface Fa0/3
!
!
end
[/configs/router4.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname Router
!
ip routing
!
end
[/configs/router.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname Router
!
tacacs-server host 10.0.0.10
interface GigabitEthernet0/0
 key TacKey!
!
aaa new-model
!
aaa authentication login default group tacacs+
!
aaa authorization exec default group tacacs+ if-authenticated
!
aaa accounting exec start-stop default group tacacs+
!
line vty 0 4
 login authentication tacacs+
 login privilege level 15
!
ip ssh login
ip ssh key exchange diffie-hellman group14
ip ssh authentication keypair mykey
crypto key generate rsa modulus 2048
crypto key export mykey pkcs12 password mypassword
crypto key import mykey pkcs12 password mypassword
crypto key export mykey pem password mypassword
crypto key import mykey pem password mypassword
!
end
[/configs/router.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
enable secret T0p$ecret
ip domain-name wan.corp
name-server 10.0.0.53
no ip name-server lookup
console exec-timeout 5 0
line vty 0 4
 exec-timeout 10 0
!
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/1
 description 'WAN to R2'
 ip address 10.0.12.1 255.255.255.0
 no shutdown
 ip default-gateway 10.0.12.2
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
enable secret Admin!2024
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
router rip
 version 2
 no auto-summary
!
interface Ethernet0/0
 passive-interface
!
!
end
[/configs/router2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface vlan 10
 ip address 10.0.10.1 255.255.255.0
!
interface vlan 20
 ip address 10.0.20.1 255.255.255.0
!
interface vlan 30
 ip address 10.0.30.1 255.255.255.0
!
interface vlan 99
 ip address 10.0.99.1 255.255.255.0
!
ip route vrf default 0.0.0.0/0 10.0.99.254
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface loopback 0
 ip address 1.1.1.1 255.255.255.255
!
interface loopback 1
 ip address 2.2.2.2 255.255.255.255
!
router ospf 1
 router-id 1.1.1.1
!
router ospf 1
 router-id 2.2.2.2
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
enable secret P@ssw0rd!
ip domain-name branch.corp
name-server 8.8.8.8
no ip name-server lookup
interface loopback 0
 ip address 10.255.1.1 255.255.255.255
!
console exec-timeout 5 0
line vty 1 5
 exec-timeout 15 0
!
!
end
[/configs/router2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0.10
 encapsulation dot1q 10
 ip address 10.0.10.1 255.255.255.0
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/2
 encapsulation dot1q 40
 bridge-domain 2
 bridge-domain 2 vlan-id 40
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname Router
!
interface Ethernet0/0
 ip address 10.0.1.1 255.255.255.0
 encapsulation dot1q 10
 ip address 10.0.1.1 255.255.255.0
 encapsulation dot1q 20
!
interface Ethernet0/1
 ip address 10.0.12.1 255.255.255.0
 encapsulation dot1q 10
 ip address 10.0.12.1 255.255.255.0
 encapsulation dot1q 20
!
interface Ethernet0/2
 ip address 10.0.14.1 255.255.255.0
 encapsulation dot1q 10
 ip address 10.0.14.1 255.255.255.0
 encapsulation dot1q 20
!
!
end
[/configs/router.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 auto-mdix on
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/24
 switchport mode trunk
 encapsulation dot1q
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0.20
 ip address 10.0.20.1 255.255.255.0
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/2.30
 ip address 10.0.30.1 255.255.255.0
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/2
 encapsulation dot1q vlan 30
 bridge-group 1
!
!
end
[/configs/router3.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0
 encapsulation dot1q 10
 ip address 10.0.10.1 255.255.255.0
!
interface Ethernet0/0.20
 encapsulation dot1q 20
 ip address 10.0.20.1 255.255.255.0
!
ip routing
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/1
 ip unnumbered Loopback0
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/0
 ip address 10.0.12.2 255.255.255.0
 no shutdown
!
!
end
[/configs/router2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/2
 ip address 10.0.2.1 255.255.255.0
 description LAN to SW2
 no shutdown
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Tunnel1
 ip address 172.16.0.1 255.255.255.248
 bandwidth 10000
 no ip redirects
 ip mtu 1400
 ip nhrp authentication cisco
 ip nhrp map multicast dynamic
 ip nhrp network-id 1
 ip nhrp holdtime 600
 ip nhrp nhs 10.0.12.2 nbma 172.16.0.2
 load-interval 30
 delay 1000
 no ip route-cache
 ip tcp adjust-mss 1360
 load-interval 30
 delay 1000
 no ip route-cache
 ip tcp adjust-mss 1360
 load-interval 30
 delay 1000
 no ip route-cache
 ip tcp adjust-mss 1360
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
crypto isakmp key SecretKey123 10.0.12.2
!
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0.10
 ip address 10.0.10.129 255.255.255.128
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface loopback 0
 ip address 10.0.0.1 255.255.255.255
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname Router
!
interface Ethernet0/0
 encapsulation dot1q 10
 ip address 10.0.10.1 255.255.255.0
!
interface Ethernet0/0
 encapsulation dot1q 20
 ip address 10.0.20.1 255.255.255.0
!
interface Ethernet0/0
 encapsulation dot1q 30
 ip address 10.0.30.1 255.255.255.0
!
interface Ethernet0/0
 encapsulation dot1q 99
 ip address 10.0.99.1 255.255.255.0
!
ip routing
!
end
[/configs/router.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/2
 encapsulation dot1q 30
 ip address 10.0.30.1 255.255.255.0
!
interface Ethernet0/2
 encapsulation dot1q 40 native
 ip address 10.0.40.1 255.255.255.0
!
interface Loopback0
 ip address 10.255.3.3 255.255.255.255
!
ip routing
!
end
[/configs/router3.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface fastethernet 0/24
 auto-mdix on
 duplex full
!
!
end
[/configs/switch2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/0
 ip unnumbered Loopback0
!
interface Ethernet0/1
 ip unnumbered Loopback0
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/1
 lacp fast-rate timer 100
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
spanning-tree vlan 10 uplinkfast max-update-rate 150
spanning-tree vlan 20 uplinkfast max-update-rate 150
spanning-tree vlan 30 uplinkfast max-update-rate 150
spanning-tree vlan 40 uplinkfast max-update-rate 150
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface fastethernet 0/1
 spanning-tree guard root
!
!
end
[/configs/switch2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 lacp port-priority 16000
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface vlan 30
 private
!
vtp mode transparent
interface range fa0/1 - 24
 switchport mode access
 switchport access vlan 10
!
interface range fa0/1 - 24
 switchport mode trunk
 switchport trunk allowed vlan 10,20
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface vlan 30
!
interface vlan 301
 private-vlan isolated
!
interface vlan 302
 private-vlan community
!
interface vlan 30
 private-vlan primary
!
!
end
[/configs/switch2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 switchport mode access
 switchport access vlan 10
 spanning-tree portfast
 mac address-table aging-time 600
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 switchport mode private-vlan
 switchport private-vlan trunk
 switchport private-vlan primary vlan 10
 switchport private-vlan secondary vlan 101
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface port-channel 1
 ipv6 ra-guard policy raguard-policy
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
spanning-tree vlan 10
spanning-tree vlan 10 forward-time 8
spanning-tree vlan 10 uftimer-update 200
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 channel-group 1 mode active lacp fast-rate
 port-priority 4096
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 switchport mode private-vlan trunk
 switchport private-vlan trunk allowed vlan 10,11,12
 switchport private-vlan primary 10
 switchport private-vlan secondary 11
!
interface vlan 10
 switchport mode private-vlan
 switchport private-vlan type primary
!
interface vlan 11
 switchport mode private-vlan
 switchport private-vlan type isolated
!
interface vlan 12
 switchport mode private-vlan
 switchport private-vlan type community
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface vlan 10
 name DATA
!
interface fa0/1
 switchport mode access
 switchport access vlan 10
!
interface fa0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface fastethernet 0/1
 switchport mode access
 switchport access vlan 30
!
!
end
[/configs/switch2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface vlan 1
 spanning-tree vlan 1
 spanning-tree hello-time 2
 spanning-tree max-age 20
!
!
end
[/configs/switch2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
vtp mode transparent
vlan 10 name DATA
!
vlan 20 name VOICE
!
vlan 30 name MANAGEMENT
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface range fastethernet 0/1 - 24
 channel-group 1 mode active
 lacp
 load-balance src-dst-ip hash
!
interface fastethernet 0/1
 switchport mode access
 switchport access vlan 10
!
interface fastethernet 0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface fastethernet 0/1
 lacp port-priority 64000
!
!
end
[/configs/switch2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface vlan 999
 description Remote SPAN VLAN
!
interface vlan 10
 switchport mode access
 switchport access vlan 10
 service instance 10 ethernet
 encapsulation dot1q 10
 bridge-domain 10
 ip address 10.0.1.1/24
 rspan destination vlan 999
!
interface vlan 999
 description Remote SPAN VLAN
!
interface vlan 10
 switchport mode access
 switchport access vlan 10
 service instance 10 ethernet
 encapsulation dot1q 10
 bridge-domain 10
 ip address 10.0.1.1/24
 rspan destination vlan 999
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname Router
!
ip access-list extended 110
 permit tcp any eq telnet host 10.0.0.0 0.0.255.255
!
!
end
[/configs/router.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
ip access-list extended BLOCK-WEB
 deny http 192.168.2.0/24 10.10.1.5
 permit tcp any any eq 22
!
!
end
[/configs/router2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/0
 ip access-group BLOCK-WEB in
!
!
end
[/configs/router2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 ip source guard
 mac address-table static 00aa.bbcc.0001 vlan 10 ip 10.0.1.10
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 switchport mode access
 switchport port-security maximum 3
 switchport port-security violation shutdown
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ip service-object-group WEB-SERVICES
interface GigabitEthernet0/0
 protocol tcp
 port 80
 port 443
!
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
zone-security
zone-pair security outside-inside source self destination self
 service-policy type inspect policy1
!
interface GigabitEthernet0/0
 zone inside
!
zone-pair security inside-outside source self destination self
 service-policy type inspect policy2
!
interface Ethernet0/1
 zone-member security inside
!
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ip access-list extended MGMT-ACL
 permit ip any any log 10
 deny ip any any log 20
 permit tcp any any eq 80 log 30
 deny ip any any log 40
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
ip access-list extended xyz123
 permit ip host 10.5.5.10 any sequence 25
 deny   ip 10.6.6.0 0.0.0.255 any sequence 30
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
ip access-list extended PROTECT-SERVER
 deny ip 172.20.0.0/16 any
 permit ip any any
!
!
end
[/configs/router2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0
 ip address 10.0.1.1 255.255.255.0
 ip access-group 120 out
 ip access-group LAN-IN in
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
zone-pair security inside-to-outside source self destination self
 service-policy type inspect policy-map-name zbfpolicy
!
policy-map type inspect zbfpolicy
 class type inspect voip
  inspect
!
 class type inspect http
  inspect
!
 class type inspect ftp
  inspect
!
 class type inspect dns
  inspect
!
 class type inspect icmp
  inspect
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 switchport mode access
 switchport voice vlan 20
 switchport limit 2
 mac security violation restrict
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface fastethernet 0/1
 ip access-group 2 in
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Qwen2.5-7B-QLoRA+NoRAG_topo,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ip access-list standard 10
 permit host 192.168.1.100 any
!
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
