model_name,predictions
Qwen2.5-7B-QLoRA+NoRAG_topo,"R4# configure terminal
R4(config)# hostname R4
R4(config)# enable secret MyS3cr3t
R4(config)# no exec idle-time
R4(config)# interface Ethernet0/0
R4(config-if)# ip address 10.0.14.2 255.255.255.0
R4(config-if)# exit
R4(config)# interface Ethernet0/1
R4(config-if)# ip address 10.0.24.2 255.255.255.0
R4(config-if)# exit
R4(config)# interface Ethernet0/2
R4(config-if)# ip address 10.0.34.2 255.255.255.0
R4(config-if)# exit
R4(config)# interface Fa0/0
R4(config-if)# switchport mode access
R4(config-if)# switchport access vlan 10
R4(config-if)# exit
R4(config)# interface Fa0/1
R4(config-if)# switchport mode access
R4(config-if)# switchport access vlan 30
R4(config-if)# exit
R4(config)# interface Fa0/2
R4(config-if)# switchport mode trunk
R4(config-if)# switchport trunk allowed vlan 10,20
R4(config-if)# exit
R4(config)# interface Fa0/3
R4(config"
Qwen2.5-7B-QLoRA+NoRAG_topo,Router(config)# ip routing
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router(config)# tacacs-server host 10.0.0.10
Router(config-tacacs-server)# key TacKey!
Router(config)# aaa new-model
Router(config)# aaa authentication login default group tacacs+
Router(config)# aaa authorization exec default group tacacs+ if-authenticated
Router(config)# aaa accounting exec start-stop default group tacacs+
Router(config)# line vty 0 4
Router(config-line)# login authentication tacacs+
Router(config-line)# login privilege level 15
Router(config)# ip ssh login
Router(config)# ip ssh key exchange diffie-hellman group14
Router(config)# ip ssh authentication keypair mykey
Router(config)# crypto key generate rsa modulus 2048
Router(config)# crypto key export mykey pkcs12 password mypassword
Router(config)# crypto key import mykey pkcs12 password mypassword
Router(config)# crypto key export mykey pem password mypassword
Router(config)# crypto key import mykey pem password mypassword"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1# configure terminal
R1(config)# hostname R1
R1(config)# enable secret T0p$ecret
R1(config)# ip domain-name wan.corp
R1(config)# name-server 10.0.0.53
R1(config)# no ip name-server lookup
R1(config)# console exec-timeout 5 0
R1(config)# line vty 0 4
R1(config-line)# exec-timeout 10 0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/1
R1(config-if)# description 'WAN to R2'
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# no shutdown
R1(config-if)# ip default-gateway 10.0.12.2"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# hostname SW1
SW1(config)# enable secret Admin!2024"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2(config)# router rip
R2(config-router)# version 2
R2(config-router)# no auto-summary
R2(config-router)# interface Ethernet0/0
R2(config-if)# passive-interface"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# interface vlan 10
SW1(config-if)# ip address 10.0.10.1 255.255.255.0
SW1(config-if)# exit
SW1(config)# interface vlan 20
SW1(config-if)# ip address 10.0.20.1 255.255.255.0
SW1(config-if)# exit
SW1(config)# interface vlan 30
SW1(config-if)# ip address 10.0.30.1 255.255.255.0
SW1(config-if)# exit
SW1(config)# interface vlan 99
SW1(config-if)# ip address 10.0.99.1 255.255.255.0
SW1(config-if)# exit
SW1(config)# ip route vrf default 0.0.0.0/0 10.0.99.254"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# interface loopback 0
R3(config-if)# ip address 1.1.1.1 255.255.255.255
R3(config-if)# exit

R3(config)# interface loopback 1
R3(config-if)# ip address 2.2.2.2 255.255.255.255
R3(config-if)# exit

R3(config)# router ospf 1
R3(config-router)# router-id 1.1.1.1
R3(config-router)# exit

R3(config)# router ospf 1
R3(config-router)# router-id 2.2.2.2"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2# configure terminal
R2(config)# hostname R2
R2(config)# enable secret P@ssw0rd!
R2(config)# ip domain-name branch.corp
R2(config)# name-server 8.8.8.8
R2(config)# no ip name-server lookup
R2(config)# interface loopback 0
R2(config-if)# ip address 10.255.1.1 255.255.255.255
R2(config-if)# exit
R2(config)# console exec-timeout 5 0
R2(config)# line vty 1 5
R2(config-line)# exec-timeout 15 0
R2(config-line)# exit
R2(config)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0.10
R1(config-subif)# encapsulation dot1q 10
R1(config-subif)# ip address 10.0.10.1 255.255.255.0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# interface Ethernet0/2
R3(config-if)# encapsulation dot1q 40
R3(config-if)# bridge-domain 2
R3(config-if)# bridge-domain 2 vlan-id 40
R3(config-if)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router(config)# interface Ethernet0/0
Router(config-if)# ip address 10.0.1.1 255.255.255.0
Router(config-if)# encapsulation dot1q 10
Router(config-if)# ip address 10.0.1.1 255.255.255.0
Router(config-if)# encapsulation dot1q 20
Router(config)# interface Ethernet0/1
Router(config-if)# ip address 10.0.12.1 255.255.255.0
Router(config-if)# encapsulation dot1q 10
Router(config-if)# ip address 10.0.12.1 255.255.255.0
Router(config-if)# encapsulation dot1q 20
Router(config)# interface Ethernet0/2
Router(config-if)# ip address 10.0.14.1 255.255.255.0
Router(config-if)# encapsulation dot1q 10
Router(config-if)# ip address 10.0.14.1 255.255.255.0
Router(config-if)# encapsulation dot1q 20"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# auto-mdix on"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# encapsulation dot1q"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0.20
R1(config-subif)# ip address 10.0.20.1 255.255.255.0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# interface Ethernet0/2.30
R3(config-subif)# ip address 10.0.30.1 255.255.255.0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# interface Ethernet0/2
R3(config-if)# encapsulation dot1q vlan 30
R3(config-if)# bridge-group 1"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# encapsulation dot1q 10
R1(config-if)# ip address 10.0.10.1 255.255.255.0
R1(config-if)# exit
R1(config)# interface Ethernet0/0.20
R1(config-subif)# encapsulation dot1q 20
R1(config-subif)# ip address 10.0.20.1 255.255.255.0
R1(config-subif)# exit
R1(config)# ip routing"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R4(config)# interface Ethernet0/1
R4(config-if)# ip unnumbered Loopback0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2(config)# interface Ethernet0/0
R2(config-if)# ip address 10.0.12.2 255.255.255.0
R2(config-if)# no shutdown"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.1 255.255.255.0
R3(config-if)# description LAN to SW2
R3(config-if)# no shutdown"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Tunnel1
R1(config-if)# ip address 172.16.0.1 255.255.255.248
R1(config-if)# bandwidth 10000
R1(config-if)# no ip redirects
R1(config-if)# ip mtu 1400
R1(config-if)# ip nhrp authentication cisco
R1(config-if)# ip nhrp map multicast dynamic
R1(config-if)# ip nhrp network-id 1
R1(config-if)# ip nhrp holdtime 600
R1(config-if)# ip nhrp nhs 10.0.12.2 nbma 172.16.0.2
R1(config-if)# load-interval 30
R1(config-if)# delay 1000
R1(config-if)# no ip route-cache
R1(config-if)# ip tcp adjust-mss 1360
R1(config-if)# load-interval 30
R1(config-if)# delay 1000
R1(config-if)# no ip route-cache
R1(config-if)# ip tcp adjust-mss 1360
R1(config-if)# load-interval 30
R1(config-if)# delay 1000
R1(config-if)# no ip route-cache
R1(config-if)# ip tcp adjust-mss 1360"
Qwen2.5-7B-QLoRA+NoRAG_topo,R1(config)# crypto isakmp key SecretKey123 10.0.12.2
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0.10
R1(config-subif)# ip address 10.0.10.129 255.255.255.128"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R4(config)# interface loopback 0
R4(config-if)# ip address 10.0.0.1 255.255.255.255"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router(config)# interface Ethernet0/0
Router(config-if)# encapsulation dot1q 10
Router(config-if)# ip address 10.0.10.1 255.255.255.0
Router(config-if)# exit

Router(config)# interface Ethernet0/0
Router(config-if)# encapsulation dot1q 20
Router(config-if)# ip address 10.0.20.1 255.255.255.0
Router(config-if)# exit

Router(config)# interface Ethernet0/0
Router(config-if)# encapsulation dot1q 30
Router(config-if)# ip address 10.0.30.1 255.255.255.0
Router(config-if)# exit

Router(config)# interface Ethernet0/0
Router(config-if)# encapsulation dot1q 99
Router(config-if)# ip address 10.0.99.1 255.255.255.0
Router(config-if)# exit

Router(config)# ip routing"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# encapsulation dot1q 30
R3(config-if)# ip address 10.0.30.1 255.255.255.0
R3(config-if)# exit
R3(config)# interface Ethernet0/2
R3(config-if)# encapsulation dot1q 40 native
R3(config-if)# ip address 10.0.40.1 255.255.255.0
R3(config-if)# exit
R3(config)# interface Loopback0
R3(config-if)# ip address 10.255.3.3 255.255.255.255
R3(config-if)# exit
R3(config)# ip routing
R3(config)#"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW2(config)# interface fastethernet 0/24
SW2(config-if)# auto-mdix on
SW2(config-if)# duplex full"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R4(config)# interface Ethernet0/0
R4(config-if)# ip unnumbered Loopback0
R4(config-if)# exit

R4(config)# interface Ethernet0/1
R4(config-if)# ip unnumbered Loopback0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface FastEthernet0/1
SW1(config-if)# lacp fast-rate timer 100"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# spanning-tree vlan 10 uplinkfast max-update-rate 150
SW1(config)# spanning-tree vlan 20 uplinkfast max-update-rate 150
SW1(config)# spanning-tree vlan 30 uplinkfast max-update-rate 150
SW1(config)# spanning-tree vlan 40 uplinkfast max-update-rate 150"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW2(config)# interface fastethernet 0/1
SW2(config-if)# spanning-tree guard root"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# lacp port-priority 16000"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# interface vlan 30
SW1(config-vlan)# private
SW1(config-vlan)# exit
SW1(config)# vtp mode transparent
SW1(config)# interface range fa0/1 - 24
SW1(config-if-range)# switchport mode access
SW1(config-if-range)# switchport access vlan 10
SW1(config-if-range)# exit
SW1(config)# interface range fa0/1 - 24
SW1(config-if-range)# switchport mode trunk
SW1(config-if-range)# switchport trunk allowed vlan 10,20
SW1(config-if-range)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW2# configure terminal
SW2(config)# interface vlan 30
SW2(config-vlan)# exit
SW2(config)# interface vlan 301
SW2(config-vlan)# private-vlan isolated
SW2(config-vlan)# exit
SW2(config)# interface vlan 302
SW2(config-vlan)# private-vlan community
SW2(config-vlan)# exit
SW2(config)# interface vlan 30
SW2(config-vlan)# private-vlan primary
SW2(config-vlan)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# spanning-tree portfast
SW1(config-if)# mac address-table aging-time 600"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode private-vlan
SW1(config-if)# switchport private-vlan trunk
SW1(config-if)# switchport private-vlan primary vlan 10
SW1(config-if)# switchport private-vlan secondary vlan 101"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# interface port-channel 1
SW1(config-if)# ipv6 ra-guard policy raguard-policy"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# spanning-tree vlan 10
SW1(config)# spanning-tree vlan 10 forward-time 8
SW1(config)# spanning-tree vlan 10 uftimer-update 200"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# channel-group 1 mode active lacp fast-rate
SW1(config-if)# port-priority 4096"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode private-vlan trunk
SW1(config-if)# switchport private-vlan trunk allowed vlan 10,11,12
SW1(config-if)# switchport private-vlan primary 10
SW1(config-if)# switchport private-vlan secondary 11
SW1(config-if)# exit
SW1(config)# interface vlan 10
SW1(config-if)# switchport mode private-vlan
SW1(config-if)# switchport private-vlan type primary
SW1(config-if)# exit
SW1(config)# interface vlan 11
SW1(config-if)# switchport mode private-vlan
SW1(config-if)# switchport private-vlan type isolated
SW1(config-if)# exit
SW1(config)# interface vlan 12
SW1(config-if)# switchport mode private-vlan
SW1(config-if)# switchport private-vlan type community
SW1(config-if)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface vlan 10
SW1(config-vlan)# name DATA
SW1(config-vlan)# exit
SW1(config)# interface fa0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# exit
SW1(config)# interface fa0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW2(config)# interface fastethernet 0/1
SW2(config-if)# switchport mode access
SW2(config-if)# switchport access vlan 30"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW2(config)# interface vlan 1
SW2(config-if)# spanning-tree vlan 1
SW2(config-if)# spanning-tree hello-time 2
SW2(config-if)# spanning-tree max-age 20"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# vtp mode transparent
SW1(config)# vlan 10 name DATA
SW1(config)# vlan 20 name VOICE
SW1(config)# vlan 30 name MANAGEMENT"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1# configure terminal
SW1(config)# interface range fastethernet 0/1 - 24
SW1(config-if-range)# channel-group 1 mode active
SW1(config-if-range)# lacp
SW1(config-if-range)# load-balance src-dst-ip hash
SW1(config-if-range)# exit
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# exit
SW1(config)# interface fastethernet 0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW2(config)# interface fastethernet 0/1
SW2(config-if)# lacp port-priority 64000"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface vlan 999
SW1(config-vlan)# description Remote SPAN VLAN
SW1(config-vlan)# exit

SW1(config)# interface vlan 10
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# service instance 10 ethernet
SW1(config-if-srv)# encapsulation dot1q 10
SW1(config-if-srv)# bridge-domain 10
SW1(config-if-srv)# ip address 10.0.1.1/24
SW1(config-if-srv)# rspan destination vlan 999
SW1(config-if-srv)# exit

SW1(config)# interface vlan 999
SW1(config-vlan)# description Remote SPAN VLAN
SW1(config-vlan)# exit

SW1(config)# interface vlan 10
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# service instance 10 ethernet
SW1(config-if-srv)# encapsulation dot1q 10
SW1(config-if-srv)# bridge-domain 10
SW1(config-if-srv)# ip address 10.0.1.1/24
SW1(config-if-srv)# rspan destination vlan 999
SW1(config-if-srv)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router(config)# ip access-list extended 110
Router(config-ext-nacl)# permit tcp any eq telnet host 10.0.0.0 0.0.255.255"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2(config)# ip access-list extended BLOCK-WEB
R2(config-ext-nacl)# deny http 192.168.2.0/24 10.10.1.5
R2(config-ext-nacl)# permit tcp any any eq 22
R2(config-ext-nacl)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2(config)# interface Ethernet0/0
R2(config-if)# ip access-group BLOCK-WEB in"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# ip source guard
SW1(config-if)# mac address-table static 00aa.bbcc.0001 vlan 10 ip 10.0.1.10"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport port-security maximum 3
SW1(config-if)# switchport port-security violation shutdown"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# ip service-object-group WEB-SERVICES
R1(config-sg)# protocol tcp
R1(config-sg)# port 80
R1(config-sg)# port 443"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# zone-security
R1(config-zone)# zone-pair security outside-inside source self destination self
R1(config-zone-pair)# service-policy type inspect policy1
R1(config-zone-pair)# exit
R1(config-zone)# zone inside
R1(config-zone)# zone-pair security inside-outside source self destination self
R1(config-zone-pair)# service-policy type inspect policy2
R1(config-zone-pair)# exit
R1(config)# interface Ethernet0/1
R1(config-if)# zone-member security inside"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# ip access-list extended MGMT-ACL
R3(config-ext-nacl)# permit ip any any log 10
R3(config-ext-nacl)# deny ip any any log 20
R3(config-ext-nacl)# permit tcp any any eq 80 log 30
R3(config-ext-nacl)# deny ip any any log 40"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R4(config)# ip access-list extended xyz123
R4(config-ext-nacl)# permit ip host 10.5.5.10 any sequence 25
R4(config-ext-nacl)# deny   ip 10.6.6.0 0.0.0.255 any sequence 30"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2(config)# ip access-list extended PROTECT-SERVER
R2(config-ext-nacl)# deny ip 172.20.0.0/16 any
R2(config-ext-nacl)# permit ip any any"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# ip access-group 120 out
R1(config-if)# ip access-group LAN-IN in"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# zone-pair security inside-to-outside source self destination self
R1(config-zone-pair)# service-policy type inspect policy-map-name zbfpolicy
R1(config-zone-pair)# exit
R1(config)# policy-map type inspect zbfpolicy
R1(config-pmap)# class type inspect voip
R1(config-pmap-c)# inspect
R1(config-pmap-c)# exit
R1(config-pmap)# class type inspect http
R1(config-pmap-c)# inspect
R1(config-pmap-c)# exit
R1(config-pmap)# class type inspect ftp
R1(config-pmap-c)# inspect
R1(config-pmap-c)# exit
R1(config-pmap)# class type inspect dns
R1(config-pmap-c)# inspect
R1(config-pmap-c)# exit
R1(config-pmap)# class type inspect icmp
R1(config-pmap-c)# inspect
R1(config-pmap-c)# exit
R1(config-pmap)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport voice vlan 20
SW1(config-if)# switchport limit 2
SW1(config-if)# mac security violation restrict"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# ip access-group 2 in"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# ip access-list standard 10
R1(config-std-nacl)# permit host 192.168.1.100 any"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router(config)# ip nat inside source list 1 pool 101 protocol ip
Router(config)# ip nat outside interface Ethernet0/0
Router(config)# access-list 1 permit 10.0.1.0 0.0.0.255
Router(config)# ip nat inside source list 1 pool 101 protocol ip
Router(config)# ip nat outside interface Ethernet0/0"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# ip access-list extended 150
R3(config-ext-nacl)# deny icmp 10.0.0.0/8 any
R3(config-ext-nacl)# permit tcp any 172.16.0.0/12 eq 443
R3(config-ext-nacl)# permit udp any any eq 53
R3(config-ext-nacl)# permit tcp any host 10.0.23.1 eq 22
R3(config-ext-nacl)# deny ip any any log"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router# configure terminal
Router(config)# interface Ethernet0/0
Router(config-if)# ip address 10.0.1.1 255.255.255.0
Router(config-if)# zone-member inside
Router(config-if)# exit
Router(config)# interface Ethernet0/1
Router(config-if)# ip address 10.0.12.1 255.255.255.0
Router(config-if)# zone-member dmz
Router(config-if)# exit
Router(config)# interface Ethernet0/2
Router(config-if)# ip address 10.0.14.1 255.255.255.0
Router(config-if)# zone-member outside
Router(config-if)# exit
Router(config)# zone-pair security ZBFW-IN source inside destination outside
Router(config-zone-pair)# service-policy type inspect ZBFW-IN
Router(config-zone-pair)# exit
Router(config)# zone-pair security ZBFW-DMZ source dmz destination outside
Router(config-zone-pair)# service-policy type inspect ZBFW-DMZ
Router(config-zone-pair)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R2(config)# ip access-list standard 20
R2(config-std-nacl)# permit 192.168.1.0/24
R2(config-std-nacl)# deny any
R2(config-std-nacl)# exit
R2(config)# line vty 0 4
R2(config-line)# service-policy input 20
R2(config-line)# end"
Qwen2.5-7B-QLoRA+NoRAG_topo,"SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# spanning-tree portfast
SW1(config-if)# spanning-tree guard root
SW1(config-if)# mac address-table static 00:11:22:33:44:55
SW1(config-if)# exit

SW1(config)# interface fastethernet 0/2
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 20
SW1(config-if)# spanning-tree portfast
SW1(config-if)# spanning-tree guard root
SW1(config-if)# mac address-table static 00:66:77:88:99:aa
SW1(config-if)# exit

SW1(config)# interface fastethernet 0/3
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 30
SW1(config-if)# spanning-tree portfast
SW1(config-if)# spanning-tree guard root
SW1(config-if)# mac address-table static 00:bb:cc:dd:ee:ff
SW1(config-if)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router(config)# snmp-server enable traps hsrp
Router(config)# snmp-server host 10.0.1.5 version 2c public netops"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby mac-refresh 60
R1(config-if)# standby 2 follow HSRP-MAIN"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.34.3 255.255.255.0
R3(config-if)# standby 100 ip 10.0.34.2
R3(config-if)# standby 100 preempt
R3(config-if)# standby 100 timers 5 15
R3(config-if)# standby 100 authentication text ""mysecret""
R3(config-if)# standby 100 track interface Ethernet0/0 line-protocol"
Qwen2.5-7B-QLoRA+NoRAG_topo,"Router# configure terminal
Router(config)#
Router(config)# vrrp v3
Router(config-vrrp-v3)# vrrp-group 1
Router(config-vrrp-group)# address-family ipv4
Router(config-vrrp-group-af)# virtual-ip 10.0.1.254
Router(config-vrrp-group-af)# exit
Router(config-vrrp-group)# exit
Router(config)# interface Ethernet0/0
Router(config-if)# ip address 10.0.1.1 255.255.255.0
Router(config-if)# vrrp 1 address-family ipv4
Router(config-if-vrrp)# virtual-ip 10.0.1.254
Router(config-if-vrrp)# exit
Router(config-if)# exit
Router(config)# exit"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.1 255.255.255.0
R3(config-if)# glbp group 5
R3(config-glbp-group)# hello 5 s hold-time 15 s
R3(config-glbp-group)# load-balance weighted
R3(config-glbp-group)# priority 120
R3(config-glbp-group)# preempt delay minimum 30"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 ip 10.0.1.254
R1(config-if)# standby 1 priority 110
R1(config-if)# standby 1 preempt
R1(config-if)# standby 1 timers 3 10"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ipv6 vrrp 10 address 2001:db8:2::fe
R3(config-if)# ipv6 vrrp 10 priority 150
R3(config-if)# ipv6 vrrp 10 preempt delay minimum 5"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 ip 10.0.1.254
R1(config-if)# standby 1 priority 100
R1(config-if)# standby 1 preempt
R1(config-if)# standby 1 redirect
R1(config-if)# standby 2 follow-group 1"
Qwen2.5-7B-QLoRA+NoRAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 priority 100 preempt
R1(config-if)# standby 1 ip 10.0.1.254"
