model_name,predictions
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip access-list extended DENY_TELNET
R1(config-ext-nacl)# deny tcp 10.0.1.0 0.0.0.255 any eq 23
R1(config-ext-nacl)# permit ip any any
R1(config-ext-nacl)# end

R1# configure terminal
R1(config)# interface FastEthernet0/1
R1(config-if)# ip access-group DENY_TELNET in
R1(config-if)# end

R1# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip access-list standard PERMIT_10_0_2
R3(config-std-nacl)# permit 10.0.2.0 0.0.0.255
R3(config-std-nacl)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip access-list extended DENY_ICMP
R4(config-ext-nacl)# deny icmp any 10.0.14.0 0.0.0.255
R4(config-ext-nacl)# permit ip any any
R4(config-ext-nacl)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip domain-name lab.local
R3(config)# ip ssh version 2
R3(config)# ip ssh public-key rsa
R3(config)# crypto key generate rsa
R3(config)# exit
R3(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# line vty 0 4
R4(config-line)# password cisco
R4(config-line)# login
R4(config-line)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# enable secret cisco
R1(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# password 7 *12345678*
R2(config)# login
R2(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# aaa new-model
R3(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# snmp-server community private RO
R1(config)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# vlan 20
SW2(config-vlan)# exit
SW2(config)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/1
SW1(config-if)# spanning-tree portfast
SW1(config-if)# spanning-tree bpduguard enable
SW1(config-if)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# spanning-tree vlan 40 root primary
SW2(config)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/24
SW1(config-if)# switchport trunk native vlan 20
SW1(config-if)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# interface vlan 40
SW2(config-if)# ip address 10.0.4.1 255.255.255.0
SW2(config-if)# no shutdown
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# interface Fa0/1
SW2(config-if)# storm-control broadcast level percent 10
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# end

SW1# configure terminal
SW1(config)# vlan 20
SW1(config-vlan)# exit
SW1(config)# end"
Qwen2.5-7B-Instruct,"SW2# configure terminal
SW2(config)# interface Fa0/1
SW2(config-if)# switchport port-security
SW2(config-if)# switchport port-security max-mac 2
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip dhcp pool 14
R4(config-dhcp)# network 10.0.14.0 255.255.255.0
R4(config-dhcp)# default-router 10.0.14.1
R4(config-dhcp)# dns-server 10.0.1.1
R4(config-dhcp)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip dhcp pool VLAN30
R3(config-dhcp)# network 10.0.2.0 255.255.255.0
R3(config-dhcp)# exclude 10.0.2.1 10.0.2.5
R3(config-dhcp)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ntp server 10.0.23.2
R3(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# logging level informational
R2(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# interface Ethernet0/2
R4(config-if)# cdp enable
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# hostname Edge-R3
R3(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# copy running-config startup-config
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# router ospf 1
R1(config-router)# network 10.0.1.0 0.0.0.255 area 0
R1(config-router)# network 10.0.12.0 0.0.0.255 area 0
R1(config-router)# network 10.0.14.0 0.0.0.255 area 0
R1(config)# end

R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# network 10.0.1.0 0.0.0.255 area 0
R2(config-router)# network 10.0.12.0 0.0.0.255 area 0
R2(config-router)# network 10.0.23.0 0.0.0.255 area 0
R2(config-router)# network 10.0.24.0 0.0.0.255 area 0
R2(config)# end

R3# configure terminal
R3(config)# router ospf 1
R3(config-router)# network 10.0.23.0 0.0.0.255 area 0
R3(config-router)# network 10.0.2.0 0.0.0.255 area 0
R3(config-router)# network 10.0.34.0 0.0.0.255 area 0
R3(config)# end

R4# configure terminal
R4(config)# router ospf 1
R4(config-router)# network 10.0.14.0 0.0.0.255 area 0
R4(config-router)# network 10.0.24.0 0.0.0.255 area 0
R4(config-router)# network 10.0.34.0 0.0.0.255 area 0
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip ospf authentication message-digest
R1(config-if)# ip ospf authentication-key ospfkey
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip ospf authentication message-digest
R2(config-if)# ip ospf authentication-key ospfkey
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip ospf hello-interval 5
R3(config-if)# ip ospf dead-interval 20
R3(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# ip ospf hello-interval 5
R4(config-if)# ip ospf dead-interval 20
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Loopback0
R1(config-if)# ip address 1.1.1.1 255.255.255.255
R1(config-if)# end

R2# configure terminal
R2(config)# interface Loopback0
R2(config-if)# ip address 1.1.2.1 255.255.255.255
R2(config-if)# end

R3# configure terminal
R3(config)# interface Loopback0
R3(config-if)# ip address 1.1.3.1 255.255.255.255
R3(config-if)# end

R4# configure terminal
R4(config)# interface Loopback0
R4(config-if)# ip address 1.1.4.1 255.255.255.255
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/2
R2(config-if)# ip ospf cost 200
R2(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# ip ospf cost 200
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# ip ospf passive-interface
R1(config-if)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# ip ospf passive-interface
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# no router ospf 1
R2(config)# end

R4# configure terminal
R4(config)# no router ospf 1
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip route 10.0.2.0 255.255.255.0 10.0.23.1
R1(config)# end

R3# configure terminal
R3(config)# ip route 10.0.1.0 255.255.255.0 10.0.23.2
R3(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# ip route 0.0.0.0 0.0.0.0 10.0.1.1
R2(config)# end

R4# configure terminal
R4(config)# ip route 0.0.0.0 0.0.0.0 10.0.1.1
R4(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# ip route 10.0.14.0 255.255.255.0 10.0.24.2
R2(config)# end

R3# configure terminal
R3(config)# ip route 10.0.14.0 255.255.255.0 10.0.24.2
R3(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip route 10.0.23.0 255.255.255.0 10.0.12.2
R1(config)# end

R4# configure terminal
R4(config)# ip route 10.0.23.0 255.255.255.0 10.0.24.1
R4(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# no ip route 10.0.1.0 255.255.255.0
R3(config)# end

R4# configure terminal
R4(config)# no ip route 10.0.1.0 255.255.255.0
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip route 10.0.34.0 255.255.255.0 10.0.14.2
R1(config)# end

R2# configure terminal
R2(config)# ip route 10.0.34.0 255.255.255.0 10.0.24.2
R2(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip nat inside source list 1 interface GigabitEthernet0/1 overload
R1(config)# ip nat inside source list 1 interface GigabitEthernet0/0 overload
R1(config)# ip nat inside source list 1 interface GigabitEthernet0/1 overload
R1(config)# ip nat inside source list 1 interface GigabitEthernet0/0 overload
R1(config)# access-list 1 permit 10.0.1.0 0.0.0.255
R1(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip nat inside
R3(config-if)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# ip nat outside
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# ip access-list extended DENY_TELNET
R2(config-ext-nacl)# deny tcp 10.0.12.0 0.0.0.255 any eq 23
R2(config-ext-nacl)# permit ip any any
R2(config-ext-nacl)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip access-group DENY_TELNET in
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip access-list extended SSH_PERMIT
R1(config-ext-nacl)# permit tcp 10.0.12.0 0.0.0.255 any eq 22
R1(config-ext-nacl)# deny ip any any
R1(config-ext-nacl)# end

R3# configure terminal
R3(config)# ip access-list extended SSH_PERMIT
R3(config-ext-nacl)# permit tcp 10.0.12.0 0.0.0.255 any eq 22
R3(config-ext-nacl)# deny ip any any
R3(config-ext-nacl)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip nat inside source static 10.0.1.10 10.0.12.100
R1(config)# end

R3# configure terminal
R3(config)# ip nat inside source static 10.0.2.10 10.0.23.100
R3(config)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip access-list extended ALLOW_HTTP
R4(config-ext-nacl)# permit tcp 10.0.14.0 0.0.0.255 any eq 80
R4(config-ext-nacl)# permit tcp 10.0.14.0 0.0.0.255 any eq 443
R4(config-ext-nacl)# end

R4# configure terminal
R4(config)# interface Ethernet0/0
R4(config-if)# ip access-group ALLOW_HTTP out
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# ip access-list standard PERMIT_LAN2
R3(config-std-nacl)# permit 10.0.2.0 0.0.0.255
R3(config-std-nacl)# no ip access-group <existing_outbound_ACL> in interface FastEthernet0/1
R3(config-std-nacl)# exit
R3(config)# interface FastEthernet0/1
R3(config-if)# ip access-group PERMIT_LAN2 in
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# username admin privilege 15 secret secret123
R1(config)# line vty 0 15
R1(config-line)# transport input ssh
R1(config-line)# login local
R1(config-line)# exit
R1(config)# ip domain-name corp.net
R1(config)# ip ssh version 2
R1(config)# ip ssh public-key rsa modulus 2048
R1(config)# end

R3# configure terminal
R3(config)# username admin privilege 15 secret secret123
R3(config)# line vty 0 15
R3(config-line)# transport input ssh
R3(config-line)# login local
R3(config-line)# exit
R3(config)# ip domain-name corp.net
R3(config)# ip ssh version 2
R3(config)# ip ssh public-key rsa modulus 2048
R3(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# line vty 0 4
R2(config-line)# login local
R2(config-line)# transport input ssh
R2(config-line)# end

R4# configure terminal
R4(config)# line vty 0 4
R4(config-line)# login local
R4(config-line)# transport input ssh
R4(config-line)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# no cdp run
R1(config)# end

R2# configure terminal
R2(config)# no cdp run
R2(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# snmp-server community readonly RO
R3(config)# end

R4# configure terminal
R4(config)# snmp-server community readonly RO
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# enable secret pass1
R1(config)# end

R2# configure terminal
R2(config)# enable secret pass2
R2(config)# end

R3# configure terminal
R3(config)# enable secret pass3
R3(config)# end

R4# configure terminal
R4(config)# enable secret pass4
R4(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# logging host 10.0.12.1
R2(config)# end

R3# configure terminal
R3(config)# logging host 10.0.12.1
R3(config)# end

R4# configure terminal
R4(config)# logging host 10.0.12.1
R4(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# ntp server 10.0.1.1
R2(config)# end

R3# configure terminal
R3(config)# ntp server 10.0.1.1
R3(config)# end

R4# configure terminal
R4(config)# ntp server 10.0.1.1
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# no ip proxy-arp
R1(config-if)# exit
R1(config)# interface Ethernet0/1
R1(config-if)# no ip proxy-arp
R1(config-if)# exit
R1(config)# interface Ethernet0/2
R1(config-if)# no ip proxy-arp
R1(config-if)# exit
R1(config)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# no ip proxy-arp
R3(config-if)# exit
R3(config)# interface Ethernet0/1
R3(config-if)# no ip proxy-arp
R3(config-if)# exit
R3(config)# interface Ethernet0/2
R3(config-if)# no ip proxy-arp
R3(config-if)# exit
R3(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/1
R2(config-if)# mtu 1400
R2(config-if)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# mtu 1400
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/2
R1(config-if)# bandwidth 2000
R1(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/0
R4(config-if)# bandwidth 2000
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# description Link to R4
R3(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# description Link to R3
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/2
R2(config-if)# shutdown
R2(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# shutdown
R4(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Loopback0
R1(config-if)# ip address 11.11.11.11 255.255.255.255
R1(config-if)# end

R2# configure terminal
R2(config)# interface Loopback0
R2(config-if)# ip address 22.22.22.22 255.255.255.255
R2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# spanning-tree mode rapid-pvst
SW1(config)# spanning-tree vlan 10 root primary
SW1(config)# spanning-tree vlan 20 root secondary
SW1(config)# end

SW2# configure terminal
SW2(config)# spanning-tree mode rapid-pvst
SW2(config)# spanning-tree vlan 30 root primary
SW2(config)# spanning-tree vlan 40 root secondary
SW2(config)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# switchport native vlan 10
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface FastEthernet0/24
SW2(config-if)# switchport mode trunk
SW2(config-if)# switchport trunk allowed vlan 30,40
SW2(config-if)# switchport native vlan 30
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface vlan 10
SW1(config-if)# ip address 10.0.1.2 255.255.255.0
SW1(config-if)# no shutdown
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface vlan 30
SW2(config-if)# ip address 10.0.2.2 255.255.255.0
SW2(config-if)# no shutdown
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/1
SW1(config-if)# switchport port-security
SW1(config-if)# switchport port-security mac-address sticky
SW1(config-if)# switchport port-security violation shutdown
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface FastEthernet0/1
SW2(config-if)# switchport port-security
SW2(config-if)# switchport port-security mac-address sticky
SW2(config-if)# switchport port-security violation shutdown
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip dhcp pool VLAN10
R1(config-dhcp)# network 10.0.1.0 255.255.255.0
R1(config-dhcp)# exclude 10.0.1.1 10.0.1.10
R1(config-dhcp)# default-router 10.0.1.1
R1(config-dhcp)# dns-server 10.0.1.1
R1(config-dhcp)# exit
R1(config)# ip dhcp pool VLAN20
R1(config-dhcp)# network 10.0.1.0 255.255.255.0
R1(config-dhcp)# exclude 10.0.1.1 10.0.1.10
R1(config-dhcp)# default-router 10.0.1.1
R1(config-dhcp)# dns-server 10.0.1.1
R1(config-dhcp)# exit
R1(config)# end

R3# configure terminal
R3(config)# ip dhcp pool VLAN30
R3(config-dhcp)# network 10.0.2.0 255.255.255.0
R3(config-dhcp)# exclude 10.0.2.1 10.0.2.10
R3(config-dhcp)# default-router 10.0.2.1
R3(config-dhcp)# dns-server 10.0.2.1
R3(config-dhcp)# exit
R3(config)# ip dhcp pool VLAN40
R3(config-dhcp)# network 10.0.2.0 255.255.255.0
R3(config-dhcp)# exclude 10.0.2.1 10.0.2.10
R3(config-dhcp)# default-router 10.0.2.1
R3(config-dhcp)# dns-server 10.0.2.1
R3(config-dhcp)# exit
R3(config)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/1
SW1(config-if)# spanning-tree portfast
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface FastEthernet0/1
SW2(config-if)# spanning-tree portfast
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# vlan 20
SW1(config-vlan)# exit
SW1(config)# interface FastEthernet0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan add 10,20
SW1(config-if)# exit
SW1(config)# end

SW2# configure terminal
SW2(config)# vlan 40
SW2(config-vlan)# exit
SW2(config)# interface FastEthernet0/24
SW2(config-if)# switchport mode trunk
SW2(config-if)# switchport trunk allowed vlan add 30,40
SW2(config-if)# exit
SW2(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# no shutdown
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip address 10.0.12.2 255.255.255.0
R2(config-if)# no shutdown
R2(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/1
R2(config-if)# ip address 10.0.23.2 255.255.255.0
R2(config-if)# no shutdown
R2(config-if)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# ip address 10.0.23.1 255.255.255.0
R3(config-if)# no shutdown
R3(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# no shutdown
R1(config-if)# exit
R1(config)# interface Ethernet0/1
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# no shutdown
R1(config-if)# exit
R1(config)# interface Ethernet0/2
R1(config-if)# ip address 10.0.14.1 255.255.255.0
R1(config-if)# no shutdown
R1(config-if)# exit
R1(config)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip address 10.0.12.2 255.255.255.0
R2(config-if)# no shutdown
R2(config-if)# exit
R2(config)# interface Ethernet0/1
R2(config-if)# ip address 10.0.23.1 255.255.255.0
R2(config-if)# no shutdown
R2(config-if)# exit
R2(config)# interface Ethernet0/2
R2(config-if)# ip address 10.0.24.1 255.255.255.0
R2(config-if)# no shutdown
R2(config-if)# exit
R2(config)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# ip address 10.0.23.2 255.255.255.0
R3(config-if)# no shutdown
R3(config-if)# exit
R3(config)# interface Ethernet0/1
R3(config-if)# ip address 10.0.34.1 255.255.255.0
R3(config-if)# no shutdown
R3(config-if)# exit
R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.1"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# hostname Router-R1
R1(config)# enable secret sec1
R1(config)# end

R2# configure terminal
R2(config)# hostname Router-R2
R2(config)# enable secret sec2
R2(config)# end

R3# configure terminal
R3(config)# hostname Router-R3
R3(config)# enable secret sec3
R3(config)# end

R4# configure terminal
R4(config)# hostname Router-R4
R4(config)# enable secret sec4
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ntp server 10.0.1.1
R1(config)# clock timezone UTC 0
R1(config)# end

R2# configure terminal
R2(config)# ntp server 10.0.1.1
R2(config)# clock timezone UTC 0
R2(config)# end

R3# configure terminal
R3(config)# ntp server 10.0.1.1
R3(config)# clock timezone UTC 0
R3(config)# end

R4# configure terminal
R4(config)# ntp server 10.0.1.1
R4(config)# clock timezone UTC 0
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# ip arp 10.0.1.10 0050.7966.6800 Ethernet0/0
R1(config)# end

R3# configure terminal
R3(config)# ip arp 10.0.2.10 0050.7966.6801 Ethernet0/2
R3(config)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# no ip dhcp pool
R2(config)# end

R4# configure terminal
R4(config)# no ip dhcp pool
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# copy running-config startup-config
R1(config)# end

R2# configure terminal
R2(config)# copy running-config startup-config
R2(config)# end

R3# configure terminal
R3(config)# copy running-config startup-config
R3(config)# end

R4# configure terminal
R4(config)# copy running-config startup-config
R4(config)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip ospf authentication-key md5pass
R1(config-if)# ip ospf authentication-mode md5 1 md5pass
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip ospf authentication-key md5pass
R2(config-if)# ip ospf authentication-mode md5 1 md5pass
R2(config-if)# end"
Qwen2.5-7B-Instruct,"SW1# configure terminal
SW1(config)# interface FastEthernet0/1
SW1(config-if)# storm-control broadcast level percent 15
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface FastEthernet0/1
SW2(config-if)# storm-control broadcast level percent 15
SW2(config-if)# end"
Qwen2.5-7B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# arp timer 120
R1(config-if)# end"
Qwen2.5-7B-Instruct,"R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# passive-interface default
R2(config-router)# no passive-interface Ethernet0/0
R2(config-router)# end"
Qwen2.5-7B-Instruct,"R4# configure terminal
R4(config)# ip arp 10.0.14.1 0050.7966.6802 fast-refresh
R4(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# logging buffer-size 16384
R3(config)# end"
Qwen2.5-7B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# ip address 10.0.23.2 255.255.255.0
R3(config-if)# no shutdown
R3(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# ip address 10.0.24.2 255.255.255.0
R4(config-if)# no shutdown
R4(config-if)# end"
