model_name,predictions
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface ethernet 0/1
R1(config-if)# description 'WAN to R2'
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# no shutdown
R1(config)# ip default-gateway 10.0.12.2
R1(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# hostname SW1
SW1(config)# enable secret Admin!2024"
Qwen2.5-7B-QLoRA+RAG_topo,"R2# enable
R2# configure terminal
R2(config)# router rip
R2(config-router)# version 2
R2(config-router)# network 10.0.12.0
R2(config-router)# network 10.0.23.0
R2(config-router)# network 10.0.24.0
R2(config-router)# no auto-summary
R2(config-router)# interface Ethernet 0/0
R2(config-if)# passive-interface
R2(config-if)# exit
R2(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# interface vlan 10
SW1(config-vlan)# ip address 10.0.10.1 255.255.255.0
SW1(config-vlan)# exit
SW1(config)# interface vlan 20
SW1(config-vlan)# ip address 10.0.20.1 255.255.255.0
SW1(config-vlan)# exit
SW1(config)# interface vlan 30
SW1(config-vlan)# ip address 10.0.30.1 255.255.255.0
SW1(config-vlan)# exit
SW1(config)# interface vlan 99
SW1(config-vlan)# ip address 10.0.99.1 255.255.255.0
SW1(config-vlan)# exit
SW1(config)# ip default-gateway 10.0.99.254
SW1(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)# interface loopback 0
R3(config-if)# ip address 1.1.1.1 255.255.255.255
R3(config-if)# exit
R3(config)# interface loopback 1
R3(config-if)# ip address 2.2.2.2 255.255.255.255
R3(config-if)# exit
R3(config)# router ospfv3 101
R3(config-router)# address-family ipv6 unicast
R3(config-router)# redistribute connected"
Qwen2.5-7B-QLoRA+RAG_topo,"R2# configure terminal
R2(config)# hostname R2
R2(config)# enable secret P@ssw0rd!
R2(config)# ip domain-name branch.corp
R2(config)# ip name-server 8.8.8.8
R2(config)# no ip domain-lookup
R2(config)# interface loopback 0
R2(config-if)# ip address 10.255.1.1 255.255.255.255
R2(config-if)# exit
R2(config)# line console 0
R2(config-line)# password 5dr4Hepw3
R2(config-line)# login
R2(config-line)# exec-timeout 5 0
R2(config-line)# exit
R2(config)# line vty 0 4
R2(config-line)# password aldf2ad1
R2(config-line)# login
R2(config-line)# exec-timeout 15 0
R2(config-line)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# configure terminal
R1(config)# interface gigabitethernet 0/0/0.10
R1(config-subif)# encapsulation dot1q 10
R1(config-subif)# ip address 10.0.10.1 255.255.255.0
R1(config-subif)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R3# enable
R3# configure terminal
R3(config)# interface fastethernet 3/2.40
R3(config-subif)# encapsulation dot1q 40 native
R3(config-subif)# bridge-group 2"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# enable
R1# configure terminal
R1(config)# ip routing
R1(config)# interface gigabitethernet 0/0/0.10
R1(config-subif)# encapsulation dot1q 10
R1(config-subif)# ip address 10.0.1.1 255.255.255.0
R1(config-subif)# exit
R1(config)# interface gigabitethernet 0/0/0.20
R1(config-subif)# encapsulation dot1q 20
R1(config-subif)# ip address 10.0.2.1 255.255.255.0
R1(config-subif)# exit
R1(config)# interface gigabitethernet 0/0/0.30
R1(config-subif)# encapsulation dot1q 30
R1(config-subif)# ip address 10.0.3.1 255.255.255.0
R1(config-subif)# exit"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# mdix auto
SW1(config-if)# end
SW1# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk encapsulation dot1q
SW1(config-if)# end
SW1# show interfaces fastethernet 0/24 switchport
SW1# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# configure terminal
R1(config)# interface range ethernet 0/0.20 - ethernet 0/0.20
R1(config-if-range)# encapsulation dot1q 20
R1(config-if-range)# ip unnumbered ethernet 0/0.20
R1(config-if-range)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R3# enable
R3# configure terminal
R3(config)# interface fastethernet 0/2.30
R3(config-subif)# encapsulation dot1q 30
R3(config-subif)# ip address 10.0.30.1 255.255.255.0
R3(config-subif)# end
R3# show running-config"
Qwen2.5-7B-QLoRA+RAG_topo,"R3# configure terminal
R3(config)# interface fastethernet 4/2.30
R3(config-subif)# encapsulation dot1q 30
R3(config-subif)# bridge-group 1"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# enable
R1# configure terminal
R1(config)# ip routing
R1(config)# interface fastethernet 0/0.10
R1(config-subif)# encapsulation dot1q 10
R1(config-subif)# ip address 10.0.10.1 255.255.255.0
R1(config-subif)# no shutdown
R1(config-subif)# exit
R1(config)# interface fastethernet 0/0.20
R1(config-subif)# encapsulation dot1q 20
R1(config-subif)# ip address 10.0.20.1 255.255.255.0
R1(config-subif)# no shutdown"
Qwen2.5-7B-QLoRA+RAG_topo,"R4(config)# interface Ethernet0/1
R4(config-if)# ip unnumbered Loopback0"
Qwen2.5-7B-QLoRA+RAG_topo,"R2(config)# interface gigabitethernet 0/0
R2(config-if)# ip address 10.0.12.2 255.255.255.0
R2(config-if)# no shutdown"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)# interface gigabitethernet 0/0/2
R3(config-if)# ip address 10.0.2.1 255.255.255.0
R3(config-if)# description LAN to SW2
R3(config-if)# no shutdown"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface Tunnel1
R1(config-if)# ip address 172.16.0.1 255.255.255.248
R1(config-if)# bandwidth 10000
R1(config-if)# no ip redirects
R1(config-if)# ip mtu 1400
R1(config-if)# nhrp authentication cisco
R1(config-if)# nhrp map multicast dynamic
R1(config-if)# nhrp network-id 1
R1(config-if)# nhrp holdtime 60
R1(config-if)# nhrp redirect
R1(config-if)# tunnel source Ethernet0/0
R1(config-if)# tunnel mode gre multipoint
R1(config-if)# tunnel key 100
R1(config-if)# tunnel protection ipsec profile DMVPN-PROFILE1
R1(config-if)# load-interval 30
R1(config-if)# delay 1000
R1(config-if)# no mop enabled
R1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# crypto isakmp key SecretKey123
R1(config)# crypto isakmp policy 10
  authentication pre-share
  encryption aes-256
  group 2

R1(config)# crypto ipsec transform-set TS1 esp-aes-256 esp-sha-hmac
R1(config)# crypto ipsec profile Profile1
  set transform-set TS1
  match address 10.0.12.0/24"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# configure terminal
R1(config)# interface range ethernet 0/0.1 - ethernet 0/0.10
R1(config-if-range)# encapsulation dot1q 10
R1(config-if-range)# ip unnumbered ethernet 0/0.10
R1(config-if-range)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R4# enable
R4# configure terminal
R4(config)# interface loopback 0
R4(config-if)# ip address 10.0.0.1 255.255.255.255
R4(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface fastethernet 0/0.10
R1(config-subif)# encapsulation dot1q 10
R1(config-subif)# ip address 10.0.10.1 255.255.255.0

R1(config)# interface fastethernet 0/0.20
R1(config-subif)# encapsulation dot1q 20
R1(config-subif)# ip address 10.0.20.1 255.255.255.0

R1(config)# interface fastethernet 0/0.30
R1(config-subif)# encapsulation dot1q 30
R1(config-subif)# ip address 10.0.30.1 255.255.255.0

R1(config)# interface fastethernet 0/0.99
R1(config-subif)# encapsulation dot1q 99
R1(config-subif)# ip address 10.0.99.1 255.255.255.0

R1(config)# ip routing"
Qwen2.5-7B-QLoRA+RAG_topo,"R3# enable
R3# configure terminal
R3(config)# ip routing
R3(config)# interface range fastethernet 4/2.30 - fastethernet 4/2.40
R3(config-if)# encapsulation dot1Q 30,40
R3(config-if)# no shutdown
R3(config-if)# exit
R3(config)# interface loopback 0
R3(config-if)# ip address 10.255.3.3 255.255.255.255
R3(config-if)# end
R3# show interfaces loopback 0
R3# exit"
Qwen2.5-7B-QLoRA+RAG_topo,"SW2(config)# interface fastethernet 0/24
SW2(config-if)# mdix auto
SW2(config-if)# duplex full
SW2(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R4(config)# interface Ethernet0/0
R4(config-if)# no shutdown
R4(config-if)# ip address 10.255.4.4 255.255.255.0
R4(config-if)# ip unnumbered Loopback0

R4(config)# interface Ethernet0/1
R4(config-if)# no shutdown
R4(config-if)# ip address 10.255.4.4 255.255.255.0
R4(config-if)# ip unnumbered Loopback0"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# lacp rate fast
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# spanning-tree uplinkfast max-update-rate 150
SW1(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW2# configure terminal
SW2(config)# interface fastethernet 0/1
SW2(config-if)# spanning-tree guard root
SW2(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# lacp port-priority 16000
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# vtp mode transparent
SW1(config)# vlan 30
SW1(config-vlan)# private-vlan primary
SW1(config-vlan)# exit
SW1(config)# end
SW1# show vlan private-vlan
SW1# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,"SW2# configure terminal
SW2(config)# vtp mode transparent
SW2(config)# vlan 30
SW2(config-vlan)# private-vlan primary
SW2(config-vlan)# exit
SW2(config)# vlan 301
SW2(config-vlan)# private-vlan isolated
SW2(config-vlan)# exit
SW2(config)# vlan 302
SW2(config-vlan)# private-vlan community
SW2(config-vlan)# exit
SW2(config)# vlan 30
SW2(config-vlan)# private-vlan association 301-303
SW2(config)# end
SW2# show vlan private-vlan
SW2# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,SW1(config)# mac address-table aging-time 600 vlan 10
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode private-vlan trunk secondary
SW1(config-if)# switchport private-vlan association trunk 10 101
SW1(config-if)# switchport private-vlan trunk allowed vlan 10 3-4
SW1(config-if)# switchport private-vlan trunk native vlan 10
SW1(config)# end
SW1# show interfaces fastethernet 0/1 switchport
SW1# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface port-channel 1
SW1(config-if)# ipv6 nd raguard attach-policy raguard-policy
SW1(config-if)# exit"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# spanning-tree vlan 10 forward-time 8
SW1(config)# spanning-tree uplinkfast max-update-rate 200
SW1(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# channel-group 1 mode active
SW1(config-if)# lacp rate fast
SW1(config-if)# lacp port-priority 4096
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# vlan 10
SW1(config-vlan)# private-vlan primary
SW1(config-vlan)# exit
SW1(config)# vlan 11
SW1(config-vlan)# private-vlan isolated
SW1(config-vlan)# exit
SW1(config)# vlan 12
SW1(config-vlan)# private-vlan community
SW1(config-vlan)# exit
SW1(config)# vlan 10
SW1(config-vlan)# private-vlan association 11
SW1(config-vlan)# exit
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode private-vlan trunk secondary
SW1(config-if)# switchport private-vlan association trunk 10 11
SW1(config-if)# switchport private-vlan trunk allowed vlan 10 11
SW1(config-if)# switchport private-vlan trunk native vlan 10
SW1(config)# end
SW1# show vlan private-vlan
SW1# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1(config)# configure terminal
SW1(config)# vlan 10
SW1(config-vlan)# name DATA
SW1(config-vlan)# media ethernet
SW1(config)# end
SW1# show vlan { name DATA | id 10 }"
Qwen2.5-7B-QLoRA+RAG_topo,"SW2# enable
SW2# configure terminal
SW2(config)# interface fastethernet 0/1
SW2(config-if)# switchport mode access
SW2(config-if)# switchport access vlan 30
SW2(config-if)# end
SW2# show running-config interface fastethernet 0/1
SW2# show interfaces fastethernet 0/1 switchport"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# interface fastethernet 0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW2(config)# spanning-tree vlan 1 hello-time 2 max-age 20
SW2(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# vtp domain eng_group
SW1(config)# vtp mode transparent
SW1(config)# vtp password mypassword
SW1(config)# end
SW1# show vtp status

SW1(config)# vlan database
SW1(config-vlan)# vlan 10 name DATA
SW1(config-vlan)# exit
SW1(config)# vlan database
SW1(config-vlan)# vlan 20 name VOICE
SW1(config-vlan)# exit
SW1(config)# vlan database
SW1(config-vlan)# vlan 30 name MANAGEMENT
SW1(config-vlan)# exit"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1(config)# interface Ethernet0/24
SW1(config-if)# channel-group 1 mode active
SW1(config-if)# lacp load-balance src-dst-ip
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW2# enable
SW2# configure terminal
SW2(config)# interface fastethernet 0/1
SW2(config-if)# lacp port-priority 64000
SW2(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# vlan 999
SW1(config-vlan)# remote-span
SW1(config-vlan)# exit
SW1(config)# end
SW1# show vlan id 999
SW1# copy running-config startup-config"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# ip access-list extended 110
R1(config-ext-nacl)# remark Allow Telnet traffic from any source to network 10.0.0.0/8
R1(config-ext-nacl)# permit tcp any host 10.0.0.0 0.0.255.255 eq telnet"
Qwen2.5-7B-QLoRA+RAG_topo,"R2(config)#ip access-list extended BLOCK-WEB
R2(config-ext-nacl)#remark block web traffic
R2(config-ext-nacl)#deny http 192.168.2.0 0.0.0.255 host 10.10.1.5 log
R2(config-ext-nacl)#permit tcp any any"
Qwen2.5-7B-QLoRA+RAG_topo,"R2(config)# interface Ethernet0/0
R2(config-if)# ip access-group BLOCK-WEB in
R2(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# ip verify source
SW1(config-if)# exit
SW1(config)# ip source binding 00aa.bbcc.0001 vlan 10 ip 10.0.1.10 interface fastethernet 0/1
SW1(config)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport port-security
SW1(config-if)# switchport port-security maximum 3
SW1(config-if)# switchport port-security violation shutdown
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# enable
R1# configure terminal
R1(config)# object-group service WEB-SERVICES
R1(config-service)# description Web Services for R1
R1(config-service)# tcp 80
R1(config-service)# tcp 443
R1(config-service)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# configure terminal
R1(config)# zone security INSIDE
R1(config-sec-zone)# exit
R1(config)# zone security OUTSIDE
R1(config-sec-zone)# exit
R1(config)# interface Ethernet0/1
R1(config-if)# zone-member security INSIDE
R1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)#ip access-list extended MGMT-ACL
R3(config-ext-nacl)#permit ip any any
R3(config-ext-nacl)#remark MGMT-ACL sequence resequenced for R3
R3(config-ext-nacl)#exit"
Qwen2.5-7B-QLoRA+RAG_topo,"R4(config)#ip access-list standard xyz123
R4(config-ext-nacl)#permit ip host 10.5.5.10 seq 25
R4(config-ext-nacl)#deny ip 10.6.6.0 0.0.0.255 seq 30"
Qwen2.5-7B-QLoRA+RAG_topo,"R2(config)#ip access-list extended PROTECT-SERVER
R2(config-ext-nacl)#remark Protect server by denying IP from 172.20.0.0/16 to any
R2(config-ext-nacl)#deny ip 172.20.0.0 0.0.255.255 any log
R2(config-ext-nacl)#permit ip any any"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip access-group 120 out
R1(config-if)# ip access-group LAN-IN in
R1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# zone-pair security INSIDE-to-OUTSIDE source inside destination outside
R1(config-sec-zone-pair)# service-policy type inspect ZBFW-POLICY
R1(config-sec-zone-pair)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport voice vlan 20
SW1(config-if)# switchport port-security
SW1(config-if)# switchport port-security maximum 2 vlan 10
SW1(config-if)# switchport port-security violation restrict
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# enable
SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# ip access-group 2 in
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)#ip access-list standard acl1
R1(config-ext-nacl)#permit host 192.168.1.100 any
R1(config-ext-nacl)#deny ip any any
R1(config-ext-nacl)#end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# ip nat outside source static tcp 10.0.1.10 22512 12.182.174.202 5009 extendable
R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# ip nat outside
R1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)#ip access-list extended 150
R3(config-ext-nacl)#remark deny icmp from 10.0.0.0/8 to any
R3(config-ext-nacl)#deny icmp 10.0.0.0 0.0.255.255 any log
R3(config-ext-nacl)#permit tcp any any eq 443
R3(config-ext-nacl)#permit udp any any eq 53
R3(config-ext-nacl)#permit tcp any host 10.0.23.1 eq 22
R3(config-ext-nacl)#deny ip any any log"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# configure terminal
R1(config)# zone security inside
R1(config-sec-zone)# exit
R1(config)# zone security dmz
R1(config-sec-zone)# exit
R1(config)# zone security outside
R1(config-sec-zone)# exit
R1(config)# zone-pair security zb-fw-inside source inside destination outside
R1(config-sec-zone-pair)# service-policy type inspect zb-fw-in
R1(config-sec-zone-pair)# exit
R1(config)# zone-pair security zb-fw-dmz source dmz destination outside
R1(config-sec-zone-pair)# service-policy type inspect zb-fw-dmz
R1(config-sec-zone-pair)# exit
R1(config)# interface ethernet 0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# zone-member security inside
R1(config-if)# exit
R1(config)# interface ethernet 0/1
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# zone-member security dmz
R1(config-if)# exit
R1(config)# interface ethernet 0/2
R1(config-if)# ip address 10.0.14.1 255.255.255.0
R1(config-if)#"
Qwen2.5-7B-QLoRA+RAG_topo,"R2(config)# ip access-list standard acl20
R2(config-ext-nacl)# permit 192.168.1.0 0.0.0.255
R2(config-ext-nacl)# deny any
R2(config-ext-nacl)# exit
R2(config)# line vty 0 4
R2(config-line)# login
R2(config-line)# password cisco
R2(config-line)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"SW1# configure terminal
SW1(config)# interface fastethernet 0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# switchport port-security
SW1(config-if)# switchport port-security maximum 2
SW1(config-if)# switchport port-security violation restrict
SW1(config-if)# end

SW1# configure terminal
SW1(config)# interface fastethernet 0/2
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 20
SW1(config-if)# switchport port-security
SW1(config-if)# switchport port-security maximum 1
SW1(config-if)# switchport port-security violation shutdown
SW1(config-if)# end

SW1# configure terminal
SW1(config)# interface fastethernet 0/3
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 30
SW1(config-if)# switchport port-security
SW1(config-if)# switchport port-security maximum 3
SW1(config-if)# switchport port-security violation protect
SW1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# enable
R1# configure terminal
R1(config)# snmp-server enable traps hsrp
R1(config)# snmp-server host 10.0.1.5 netops hsrp"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby mac-refresh 60
R1(config-if)# standby 2 follow HSRP-MAIN"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)# interface Ethernet 0/2
R3(config-if)# standby redirect"
Qwen2.5-7B-QLoRA+RAG_topo,"R1# enable
R1# configure terminal
R1(config)# fhrp version vrrp v3
R1(config)# interface Ethernet0/0
R1(config-if)# vrrp 1 address-family ipv4
R1(config-if-vrrp)# address 10.0.1.254"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.1 255.255.255.0
R3(config-if)# glbp group 5 timers 5000 15000
R3(config-if)# glbp group 5 load-balancing weighted
R3(config-if)# glbp group 5 priority 120
R3(config-if)# glbp group 5 preempt delay minimum 30
R3(config-if)# exit"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 ip 10.0.1.254
R1(config-if)# standby 1 priority 110
R1(config-if)# standby 1 preempt delay minimum 380
R1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R3# configure terminal
R3(config)# fhrp version vrrp v3
R3(config)# interface Ethernet0/2
R3(config-if)# ip address 2001:db8:2::fe 255.255.255.224
R3(config-if)# vrrp 10 address-family ipv6
R3(config-if-vrrp)# address 2001:db8:2::1 primary
R3(config-if-vrrp)# priority 150
R3(config-if-vrrp)# preempt delay minimum 5
R3(config-if-vrrp)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 ip 10.0.1.254
R1(config-if)# standby 1 priority 100
R1(config-if)# standby 1 preempt
R1(config-if)# standby 1 redirect
R1(config-if)# standby 2 follow-group 1
R1(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 name HSRP-1
R1(config-if)# standby 1 ip 10.0.1.254
R1(config-if)# standby 1 preempt"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)# fhrp version vrrp v3
R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.254 255.255.255.0
R3(config-if)# vrrp 1 address-family ipv4
R3(config-if-vrrp)# address 10.0.2.254
R3(config-if-vrrp)# priority 120
R3(config-if-vrrp)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"Router(config)# interface Ethernet0/1
Router(config-if)# ip address 10.0.12.1 255.255.255.0
Router(config-if)# standby 1 track interface Ethernet0/1 line-protocol
Router(config-if)# standby 1 priority 110
Router(config-if)# standby 1 decrement 20
Router(config-if)# end"
Qwen2.5-7B-QLoRA+RAG_topo,"R1(config)# bfd interval 300 min_rx 300 multiplier 3
R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.1.1 255.255.255.0
R1(config-if)# standby 1 mac-refresh 30
R1(config-if)# standby 1 follow HSRP1
R1(config-if)# exit"
Qwen2.5-7B-QLoRA+RAG_topo,"R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.2.1 255.255.255.0
R3(config-if)# glbp group 3 timers 3000 10000
R3(config-if)# glbp group 3 timers redirect 1800 28800
R3(config-if)# glbp group 3 load-balancing round-robin
R3(config-if)# glbp group 3 priority 90
R3(config-if)# glbp group 3 preempt delay minimum 45
R3(config-if)# exit"
